record_id,po_qty,po_price,asn_qty,inv_qty,inv_price,has_po_ref,is_repeat,qty_delta,price_diff_pct,label_what,label_who,label_mitigation
TXN_BE1A562B,275,214.29,275,275.0,214.29,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_A63111D3,675,294.32,675,56.25,294.32,1,0,-618.75,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_57AE7464,263,51.74,263,263.0,51.74,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_0382B4BC,434,37.53,434,434.0,37.53,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_184DCC9A,259,118.93,259,259.0,131.52,1,0,0.0,0.10586059026318004,PRICE_ERROR,Vendor,Review
TXN_9942A81C,99,439.53,99,99.0,439.53,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_D4EA05AD,760,461.27,760,63.33,461.27,1,0,-696.67,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_BF43D552,230,283.7,230,230.0,283.7,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_BAC132EB,523,21.5,523,523.0,21.5,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_75F7169C,839,192.1,839,839.0,192.1,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_3887122A,904,117.01,904,904.0,117.01,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_63A9B9F7,563,176.24,563,563.0,176.24,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_67CD90E8,953,470.97,953,953.0,470.97,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_352F4B34,627,167.33,627,627.0,167.33,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_EF4FCF90,746,286.86,746,746.0,286.86,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_3B6FA6C0,508,458.87,508,508.0,516.01,1,0,0.0,0.12452328546211343,PRICE_ERROR,Vendor,Review
TXN_7E3B3B3E,960,476.34,960,960.0,476.34,1,1,0.0,0.0,MATCH,None,Auto-Approve
TXN_D2D4F9FF,768,403.52,768,768.0,403.52,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_24C08DED,311,426.48,311,311.0,426.48,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_A76DB742,114,115.68,114,114.0,115.68,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_0D795F13,771,168.93,771,771.0,168.93,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_57EDAE90,961,485.96,961,961.0,648.55,1,0,0.0,0.33457486212857024,PRICE_ERROR,Vendor,Review
TXN_926A3F36,506,184.55,506,42.17,184.55,1,0,-463.83,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_4AF1ADB7,440,298.41,440,440.0,408.87,1,0,0.0,0.3701618578465868,PRICE_ERROR,Vendor,Review
TXN_4671B4DE,533,360.24,533,533.0,493.11,1,0,0.0,0.3688374417055296,PRICE_ERROR,Vendor,Review
TXN_40897B50,234,190.18,234,234.0,190.18,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_56AF4F9A,300,360.19,300,300.0,360.19,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_EEAE7147,886,460.26,708,708.0,460.26,1,0,-178.0,0.0,QTY_SHORT,Logistics,Review
TXN_6B0580AD,469,298.28,469,469.0,298.28,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_516270D8,188,290.62,188,188.0,339.98,1,0,0.0,0.16984378225861954,PRICE_ERROR,Vendor,Review
TXN_0D03EA20,925,482.8,925,925.0,482.8,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_D963C66F,228,216.94,228,19.0,216.94,1,0,-209.0,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_31477931,579,144.95,579,579.0,144.95,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_13D9144B,559,314.66,559,559.0,314.66,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_CE0AC7E0,486,164.79,486,486.0,164.79,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_5F74EA98,447,464.15,447,447.0,464.15,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_25D3746A,643,291.68,643,643.0,315.01,1,0,0.0,0.07998491497531536,TAX_MISMATCH,Finance,Review
TXN_9F09271F,96,213.95,96,96.0,250.4,1,0,0.0,0.17036690815611133,PRICE_ERROR,Vendor,Review
TXN_59AB06D7,420,448.14,420,420.0,448.14,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3981F926,680,22.07,680,680.0,27.99,1,0,0.0,0.2682374263706388,PRICE_ERROR,Vendor,Review
TXN_FDC202CC,446,449.22,446,446.0,485.16,1,0,0.0,0.0800053425938293,TAX_MISMATCH,Finance,Review
TXN_B11E033D,659,299.68,659,659.0,299.68,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_D7309465,314,61.8,314,314.0,61.8,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_61AF65D6,54,306.73,54,54.0,306.73,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_8D8E902C,179,495.24,179,14.92,495.24,1,0,-164.08,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_C40AEEEE,518,228.72,518,518.0,310.63,1,0,0.0,0.35812346974466597,PRICE_ERROR,Vendor,Review
TXN_6E967988,481,486.87,481,481.0,486.87,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_6A28A0C2,768,308.82,768,768.0,308.82,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_D075117F,863,44.29,863,863.0,47.83,1,0,0.0,0.07992774892752312,TAX_MISMATCH,Finance,Review
TXN_DB008AF2,332,325.16,332,27.67,325.16,1,0,-304.33,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_744EFA5E,346,121.45,276,276.0,121.45,1,0,-70.0,0.0,QTY_SHORT,Logistics,Review
TXN_CE2DBA21,719,258.66,575,575.0,258.66,1,0,-144.0,0.0,QTY_SHORT,Logistics,Review
TXN_AB4F6B3B,246,46.06,196,196.0,46.06,1,0,-50.0,0.0,QTY_SHORT,Logistics,Review
TXN_5463BECC,656,304.8,656,656.0,304.8,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_A3C11C00,323,306.68,323,26.92,306.68,1,0,-296.08,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_6C9ED050,269,410.46,269,22.42,410.46,1,0,-246.57999999999998,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_F0F6B16D,497,65.27,497,41.42,65.27,1,0,-455.58,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_303729B5,653,426.53,653,54.42,426.53,1,0,-598.58,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_DF9E7F0A,966,422.02,966,966.0,422.02,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_DD80C645,340,287.53,340,340.0,287.53,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_5979DDB0,678,490.51,678,678.0,655.28,1,0,0.0,0.33591567959878493,PRICE_ERROR,Vendor,Review
TXN_09ED9E34,584,213.63,584,584.0,213.63,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_00B754C7,320,396.47,320,320.0,428.19,1,0,0.0,0.08000605342144416,TAX_MISMATCH,Finance,Review
TXN_A60075F6,166,170.41,166,166.0,170.41,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_E5C88DC2,967,262.62,967,967.0,262.62,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_9B73F87C,702,38.35,561,561.0,38.35,1,0,-141.0,0.0,QTY_SHORT,Logistics,Review
TXN_ADB8571E,302,264.63,302,302.0,285.8,1,0,0.0,0.07999848845557955,TAX_MISMATCH,Finance,Review
TXN_BC47CAB8,219,346.66,219,219.0,346.66,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_2D9FB6B2,410,348.9,410,410.0,348.9,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_8E20AD1B,795,229.3,795,795.0,229.3,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3A24C457,468,58.79,468,468.0,66.63,1,0,0.0,0.13335601292736854,PRICE_ERROR,Vendor,Review
TXN_A4137AA7,312,325.52,312,312.0,325.52,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_1BC92B30,65,251.48,65,65.0,251.48,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_7BADE2E5,963,192.07,963,963.0,207.44,1,0,0.0,0.08002290831467697,TAX_MISMATCH,Finance,Review
TXN_CA0C4D8C,361,72.58,361,361.0,72.58,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_B94A1395,747,209.25,747,747.0,209.25,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_9238F2D6,524,489.67,524,524.0,489.67,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_5FA3371B,153,94.3,153,153.0,94.3,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_6A4B8086,759,287.85,759,63.25,287.85,1,0,-695.75,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_279EE41A,758,377.98,758,758.0,377.98,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_99451B58,321,8.46,321,321.0,8.46,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_571D8A8D,362,9.41,362,362.0,9.41,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_8746072F,485,149.17,485,485.0,149.17,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_16C01DC2,793,235.62,793,793.0,235.62,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_415F9775,917,261.8,917,76.42,261.8,1,0,-840.58,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_0218C84C,549,408.47,549,549.0,408.47,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_FE1D34AE,472,235.15,472,472.0,235.15,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_DFA3A909,473,37.28,473,473.0,40.26,1,0,0.0,0.07993562231759647,TAX_MISMATCH,Finance,Review
TXN_9394DB09,577,35.4,577,577.0,51.66,1,0,0.0,0.45932203389830506,PRICE_ERROR,Vendor,Review
TXN_995A4758,207,64.4,207,207.0,83.95,1,0,0.0,0.3035714285714285,PRICE_ERROR,Vendor,Review
TXN_A6406C4A,821,198.87,821,821.0,198.87,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_BD3BD0BD,712,36.98,712,712.0,54.88,1,0,0.0,0.4840454299621419,PRICE_ERROR,Vendor,Review
TXN_4A77A064,208,303.99,208,208.0,303.99,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_D4A1EA7D,998,361.52,998,998.0,361.52,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3DC7D496,638,322.87,638,638.0,322.87,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_0D631E32,216,33.93,216,216.0,33.93,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_880A2CBC,512,239.73,512,512.0,239.73,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_1F436E27,332,331.09,332,332.0,331.09,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_BE81BE4A,105,79.21,105,105.0,79.21,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_971251B8,812,249.88,812,812.0,249.88,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_31C276F7,827,381.24,827,827.0,411.74,1,0,0.0,0.08000209841569615,TAX_MISMATCH,Finance,Review
TXN_BCCEA1BE,151,43.89,120,120.0,43.89,1,0,-31.0,0.0,QTY_SHORT,Logistics,Review
TXN_83A78975,219,297.88,219,219.0,422.17,1,0,0.0,0.417248556465691,PRICE_ERROR,Vendor,Review
TXN_7100C9F3,839,104.77,839,839.0,104.77,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_09125C91,825,245.22,825,825.0,297.07,1,0,0.0,0.21144278606965172,PRICE_ERROR,Vendor,Review
TXN_780A86D5,142,240.38,142,142.0,259.61,1,0,0.0,0.07999833596805066,TAX_MISMATCH,Finance,Review
TXN_FDC15D1F,534,148.54,534,534.0,148.54,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_110EEFFF,236,363.89,236,236.0,363.89,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_74C01499,130,390.0,130,130.0,554.52,1,0,0.0,0.4218461538461538,PRICE_ERROR,Vendor,Review
TXN_A7F75B5D,920,24.02,920,920.0,24.02,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3F5935E1,316,157.69,316,316.0,157.69,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_00E7EBB2,694,145.22,694,694.0,145.22,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_2098390D,801,474.75,801,801.0,580.02,1,0,0.0,0.22173775671405999,PRICE_ERROR,Vendor,Review
TXN_72A7A5B7,780,472.0,780,780.0,472.0,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_5A108E2B,517,453.88,517,517.0,453.88,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_D8F74725,254,450.79,254,254.0,450.79,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_B5FCF8A1,585,70.82,585,585.0,70.82,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_04EF6771,985,252.37,985,985.0,252.37,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_07F8DDDA,868,380.75,868,868.0,380.75,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_32420A40,165,337.78,165,165.0,337.78,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_E959C133,991,25.29,991,991.0,36.32,1,0,0.0,0.43614076710162125,PRICE_ERROR,Vendor,Review
TXN_FAF53BC9,914,491.15,914,914.0,491.15,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_F784B90F,553,398.52,553,553.0,461.3,1,0,0.0,0.15753287162501262,PRICE_ERROR,Vendor,Review
TXN_FCA4ED38,637,438.61,637,637.0,438.61,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_D971E02B,460,87.03,460,460.0,87.03,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_ABE8934F,555,429.17,555,46.25,429.17,1,0,-508.75,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_3C471CB5,550,269.08,550,550.0,290.61,1,0,0.0,0.08001337892076717,TAX_MISMATCH,Finance,Review
TXN_C10E8285,379,190.97,379,379.0,252.12,1,1,0.0,0.32020736241294445,PRICE_ERROR,Vendor,Review
TXN_928DD73B,714,313.24,714,714.0,313.24,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_9138BD46,376,212.25,376,376.0,212.25,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_8182C585,314,107.73,314,26.17,107.73,1,0,-287.83,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_F246C1B2,183,130.62,183,183.0,130.62,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_74114923,904,277.67,904,904.0,277.67,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_CEE076CE,167,296.54,167,167.0,296.54,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_58145CC6,867,85.32,867,867.0,92.15,1,0,0.0,0.08005157055789983,TAX_MISMATCH,Finance,Review
TXN_94BEFABE,732,275.5,732,732.0,275.5,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_15419B24,887,288.44,887,887.0,335.6,1,0,0.0,0.16350020801553192,PRICE_ERROR,Vendor,Review
TXN_6B3618F7,633,468.41,633,633.0,468.41,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_88ECA69A,995,280.49,995,82.92,280.49,1,0,-912.08,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_57844B24,744,255.41,744,744.0,376.9,1,0,0.0,0.47566657531028533,PRICE_ERROR,Vendor,Review
TXN_FB6511DB,89,127.0,89,89.0,127.0,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_E2505049,194,132.65,194,194.0,163.23,1,0,0.0,0.2305314738032415,PRICE_ERROR,Vendor,Review
TXN_9F1E85FE,233,293.02,233,233.0,316.46,1,0,0.0,0.07999453962186881,TAX_MISMATCH,Finance,Review
TXN_A0260A4B,444,125.29,444,444.0,148.47,1,0,0.0,0.1850107750019953,PRICE_ERROR,Vendor,Review
TXN_42875E7E,857,194.12,857,857.0,194.12,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_666F78C8,801,218.76,640,640.0,218.76,1,0,-161.0,0.0,QTY_SHORT,Logistics,Review
TXN_651924E4,742,458.6,742,742.0,458.6,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_21AE52B6,942,485.35,942,942.0,524.18,1,0,0.0,0.08000412073761187,TAX_MISMATCH,Finance,Review
TXN_FB982AC6,659,52.14,659,659.0,52.14,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_59A03409,666,168.69,666,666.0,168.69,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_EA15BE6B,793,154.44,634,634.0,154.44,1,0,-159.0,0.0,QTY_SHORT,Logistics,Review
TXN_83EA78C8,486,223.71,388,388.0,223.71,1,0,-98.0,0.0,QTY_SHORT,Logistics,Review
TXN_669E46EA,547,221.73,547,547.0,221.73,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_E2E0631C,774,266.18,774,774.0,266.18,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_DE35C70E,330,296.61,330,330.0,296.61,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_22B26BDC,520,478.35,520,43.33,478.35,1,0,-476.67,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_47686EE3,512,306.98,512,512.0,331.54,1,0,0.0,0.08000521206593264,TAX_MISMATCH,Finance,Review
TXN_AA0E8E1B,584,214.84,584,584.0,214.84,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_596DBFE6,247,488.33,247,247.0,488.33,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_B683E502,148,52.6,148,148.0,52.6,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_B5EA275A,320,152.17,320,320.0,152.17,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_7840374A,342,74.81,342,342.0,74.81,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_DB01D8B4,714,285.16,714,714.0,285.16,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_66B0752C,301,26.34,301,301.0,28.45,1,0,0.0,0.08010630220197416,TAX_MISMATCH,Finance,Review
TXN_74A3234B,355,18.27,355,355.0,18.27,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_43F281B3,709,252.26,709,709.0,252.26,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3B28C26E,526,30.99,526,526.0,30.99,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_ABC39E2D,455,84.68,364,364.0,84.68,1,0,-91.0,0.0,QTY_SHORT,Logistics,Review
TXN_FDE5B3D1,394,384.27,394,32.83,384.27,1,0,-361.17,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_5D4E3AEB,303,313.7,303,303.0,313.7,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_FE264DDC,562,256.13,562,562.0,256.13,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_0FFBEC00,373,119.35,373,31.08,119.35,1,0,-341.92,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_45BFC182,597,453.39,597,597.0,453.39,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_DC354491,96,132.13,96,8.0,132.13,1,0,-88.0,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_E47CE1DA,183,442.31,183,183.0,477.69,1,0,0.0,0.07998914788270668,TAX_MISMATCH,Finance,Review
TXN_A2DF6A06,766,305.46,766,766.0,305.46,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_70CC43E2,179,307.62,179,179.0,307.62,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_779EAA41,745,228.1,745,745.0,228.1,1,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_B42AD30D,60,140.11,60,60.0,140.11,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_57A701FD,977,174.46,977,977.0,174.46,1,0,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_5E65DD1C,84,99.12,67,67.0,99.12,1,0,-17.0,0.0,QTY_SHORT,Logistics,Review
TXN_B44BEEEA,728,289.58,728,728.0,289.58,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_74779052,997,481.2,997,997.0,481.2,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_DD149D46,769,109.59,769,769.0,109.59,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_AA4AD388,368,297.92,368,368.0,297.92,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_DA3EF5CC,891,498.06,891,891.0,498.06,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_03CBFF22,172,444.02,137,137.0,444.02,1,0,-35.0,0.0,QTY_SHORT,Logistics,Review
TXN_CE44337D,852,201.87,852,852.0,201.87,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_5FE9D3AE,961,358.51,961,961.0,358.51,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_1DA9FB33,414,471.49,414,414.0,471.49,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_05486AD8,145,276.96,145,145.0,276.96,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_6CC4AE7E,369,405.94,369,369.0,405.94,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_B37A2BE1,55,49.55,55,55.0,49.55,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_7054C15A,171,15.18,171,171.0,15.18,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_207CBF11,934,193.73,934,934.0,209.23,1,0,0.0,0.0800082589170495,TAX_MISMATCH,Finance,Review
TXN_5104A882,693,64.08,693,693.0,64.08,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_8BAAFF99,156,465.63,156,156.0,465.63,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_203CA352,160,493.99,160,160.0,551.07,1,0,0.0,0.1155488977509667,PRICE_ERROR,Vendor,Review
TXN_81B3B594,801,147.0,801,801.0,147.0,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_8D1BC367,260,299.39,260,21.67,299.39,1,0,-238.32999999999998,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_1937F37D,409,239.54,409,409.0,239.54,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_2EBC7BBA,713,246.89,713,713.0,246.89,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3B570483,805,193.62,805,805.0,193.62,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_87939DB5,446,103.19,446,446.0,103.19,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_CED17975,617,156.44,617,617.0,156.44,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_FF0B59EB,418,177.6,418,418.0,177.6,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_15356A05,583,415.23,583,583.0,415.23,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_DBCD4498,769,118.87,769,769.0,118.87,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_302244CC,974,67.13,974,974.0,67.13,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_63DC0B48,826,423.78,826,826.0,423.78,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_5C0D8F1D,574,470.12,574,47.83,470.12,1,0,-526.17,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_0EF4E9B8,88,108.76,88,88.0,108.76,0,0,0.0,0.0,UNAUTHORIZED_SHIP,Procurement,Review
TXN_E177D114,111,182.92,111,111.0,182.92,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_CD46B595,537,59.06,537,537.0,59.06,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_4AE76B89,859,457.56,859,859.0,654.04,1,0,0.0,0.42940816504939233,PRICE_ERROR,Vendor,Review
TXN_B49D5496,683,393.35,683,683.0,393.35,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_44CCD398,755,121.8,755,755.0,121.8,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_5BB77692,87,289.11,87,87.0,289.11,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_F79653AF,726,225.14,726,726.0,225.14,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3B57C834,195,242.0,195,195.0,242.0,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_C338043A,684,431.61,684,57.0,431.61,1,0,-627.0,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_0753CF91,84,112.18,84,84.0,134.69,1,0,0.0,0.20065965412729533,PRICE_ERROR,Vendor,Review
TXN_9B3724D9,498,13.88,498,498.0,13.88,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_7BBB7EC7,730,241.55,730,730.0,344.6,1,0,0.0,0.42661974746429315,PRICE_ERROR,Vendor,Review
TXN_FB95C106,467,155.5,467,467.0,155.5,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_D0EFC715,91,115.96,72,72.0,115.96,1,0,-19.0,0.0,QTY_SHORT,Logistics,Review
TXN_B92ABE5B,392,226.88,392,392.0,226.88,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_CBFBED36,693,13.39,693,693.0,13.39,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_455D45E2,273,471.29,273,22.75,471.29,1,0,-250.25,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_7BA77913,601,141.56,601,601.0,141.56,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_4A37438C,579,80.85,579,579.0,87.32,1,0,0.0,0.0800247371675943,TAX_MISMATCH,Finance,Review
TXN_51D2A56A,563,440.54,563,563.0,657.33,1,0,0.0,0.4921006038044219,PRICE_ERROR,Vendor,Review
TXN_5D4A2289,452,355.58,452,452.0,480.93,1,0,0.0,0.3525226390685641,PRICE_ERROR,Vendor,Review
TXN_A6F88B16,281,180.37,281,281.0,247.17,1,0,0.0,0.3703498364473027,PRICE_ERROR,Vendor,Review
TXN_F6457C28,656,286.86,656,656.0,286.86,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_131F31D6,141,249.78,141,141.0,308.7,1,0,0.0,0.23588758107134272,PRICE_ERROR,Vendor,Review
TXN_050994BB,106,229.38,106,106.0,229.38,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_FB4CED92,183,352.46,183,183.0,352.46,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_36BDE9F6,965,52.38,965,80.42,52.38,1,0,-884.58,0.0,UOM_DISCREPANCY,Procurement,Review
TXN_941554E8,970,9.03,970,970.0,9.03,1,1,0.0,0.0,DUPLICATE_INVOICE,Vendor,Review
TXN_31DA2B46,270,453.72,270,270.0,453.72,1,0,0.0,0.0,MATCH,None,Auto-Approve
TXN_3B433214,555,109.42,555,555.0,109.42,1,0,0.0,0.0,MATCH,None,Auto-Approve
